,Potential Factory Placement,Destination,Distance,Distance_normalized
498,Dobris,Minsk,1269686.3,0.9730650626877663
499,Kurim,Minsk,1103922.9,0.8460269327084655
500,Horni Pocernice,Minsk,1211935.5,0.9288058737666377
501,Novy Bydzov,Minsk,1099374.3,0.8425409663369756
502,Neratovice,Minsk,1214960.5,0.9311241801188685
503,Tyniste nad Orlici,Minsk,1063196.7,0.8148150952994658
504,Zlin,Minsk,1044994.8,0.8008654819465169
505,Krupka,Minsk,1221751.9,0.9363289886347498
506,Hradek nad Nisou,Minsk,1109200.3,0.8500714384748337
507,Hradec nad Moravici,Minsk,964685.2,0.7393176287811881
508,Dvur Kralove nad Labem,Minsk,1052729.4,0.8067931422149349
509,Nova Paka,Minsk,1068797.6,0.8191075257286262
510,Horni Slavkov,Minsk,1354020.4,1.0376972212793933
511,Rychnov nad Kneznou,Minsk,1059941.9,0.812320674302692
512,Pribor,Minsk,963070.4,0.7380800746993428
513,Nyrany,Minsk,1342738.1,1.0290506666487245
514,Chropyne,Minsk,1018744.3,0.7807475642938768
515,Saue,Minsk,774014.1,0.5931906792549585
516,Rakvere,Minsk,829975.3,0.6360783504742846
517,Kuressaare,Minsk,817438.9,0.6264706758448277
518,Maardu,Minsk,807857.7,0.6191278140854908
519,Narva,Minsk,751793.4,0.5761611288546226
520,Keila,Minsk,772536.4,0.592058196181672
521,Jogeva,Minsk,682072.6,0.5227283442190466
522,Laagri,Minsk,777116.1,0.5955679970416098
523,Tallinn,Minsk,792362.3,0.6072524143333063
524,Paernu,Minsk,662174.4,0.5074787166296384
525,Elva,Minsk,619744.4,0.47496111711719036
526,Voru,Minsk,568904.9,0.43599862594554056
527,Sillamaee,Minsk,784936.7,0.601561566184835
528,Rapla,Minsk,748790.7,0.5738599128269056
529,Tori,Minsk,677311.2,0.519079291701522
530,Polva,Minsk,595733.7,0.45655974246214587
531,Paide,Minsk,746677.5,0.5722403938240844
532,Kohtla-Jaerve,Minsk,772352.9,0.5919175650360078
533,Viljandi,Minsk,696609.6,0.5338692432082631
534,Tartu,Minsk,631807.7,0.4842062162969809
535,Hajdunanas,Minsk,1048799.1,0.8037810299980184
536,Tura,Minsk,1101028.5,0.8438087158800699
537,Kaba,Minsk,1109481.6,0.8502870218060345
538,Celldomolk,Minsk,1353929.7,1.0376277104079397
539,Eger,Minsk,1039924.2,0.7969794640325922
540,Biatorbagy,Minsk,1163198.5,0.8914547013075715
541,Solt,Minsk,1252280.3,0.9597254129796902
542,Egyek,Minsk,1033203.4,0.7918287621046343
543,Janoshalma,Minsk,1299977.0,0.9962793179682685
544,Budapest IV. keruelet,Minsk,1135365.5,0.870123983720252
545,Mezokovacshaza,Minsk,1234774.1,0.946308971768641
546,Kecskemet,Minsk,1216198.0,0.9320725781720539
547,Budapest XV. keruelet,Minsk,1132897.3,0.8682323990132848
548,Solymar,Minsk,1152505.5,0.883259775745785
549,Kiskunhalas,Minsk,1277159.0,0.9787920074409284
550,UEllo,Minsk,1147704.0,0.8795799912994258
551,Kenderes,Minsk,1091829.2,0.836758535507813
552,Batonyterenye,Minsk,1129390.3,0.8655446964092274
553,Szazhalombatta,Minsk,1185066.7,0.9082141019594243
554,Baja,Minsk,1341666.3,1.0282292581368826
555,Bolderaja,Minsk,491564.6,0.3767263916402711
556,Limbazi,Minsk,563596.8,0.43193059224363095
557,Ludza,Minsk,398579.3,0.3054641067959432
558,Saldus,Minsk,536925.5,0.41149018093379464
559,Olaine,Minsk,475615.1,0.3645029777014592
560,Lielvarde,Minsk,482864.0,0.3700584061036695
561,Aizkraukle,Minsk,448408.4,0.34365224532683464
562,Smiltene,Minsk,514943.6,0.3946436426183885
563,Bauska,Minsk,413416.9,0.3168353802940789
564,Valka,Minsk,559242.8,0.42859376386094894
565,Valmiera,Minsk,588914.1,0.45133332196638604
566,Riga,Minsk,479909.7,0.3677942829775883
567,Jekabpils,Minsk,381497.7,0.29237307149469804
568,Darzciems,Minsk,522690.6,0.4005808060268951
569,Rezekne,Minsk,381653.1,0.29249216729871014
570,Ventspils,Minsk,695624.4,0.5331142034005879
571,Ikskile,Minsk,481519.5,0.36902800514810774
572,Balvi,Minsk,460175.8,0.3526705719943524
573,Dreilini,Minsk,481715.2,0.36917798615740743
574,Tukums,Minsk,515518.1,0.39508392922974606
575,Moletai,Minsk,250262.9,0.19179704819759194
576,Rasos,Minsk,181858.8,0.13937335909060525
577,Siauliai,Minsk,399733.5,0.3063486652064374
578,Kretinga,Minsk,492226.6,0.3772337366998337
579,Antakalnis,Minsk,185941.4,0.14250219132651193
580,Gargzdai,Minsk,470103.2,0.36027875529390174
581,Grigiskes,Minsk,196193.9,0.15035952550047782
582,Naujamiestis,Minsk,183602.5,0.14070969984643497
583,Silainiai,Minsk,282202.1,0.2162746846422768
584,Anyksciai,Minsk,297569.8,0.2280522173791952
585,Varena,Minsk,257666.3,0.1974708826597757
586,Vilkaviskis,Minsk,362459.9,0.2777828392062681
587,Pasvalys,Minsk,367877.2,0.2819345618515376
588,Vilnius,Minsk,183958.3,0.14098237865639324
589,Panevezys,Minsk,322951.8,0.24750453203450878
590,Rokiskis,Minsk,360118.3,0.2759882784940751
591,Aleksotas,Minsk,283950.9,0.2176149339476591
592,Trakai,Minsk,207773.9,0.1592342321314971
593,Klaipeda,Minsk,486852.8,0.3731153516831004
594,Sirvintos,Minsk,237615.8,0.18210453505137744
595,Tivat,Minsk,2234192.3,1.7122453557670303
596,Bar,Minsk,1948842.6,1.4935584063068095
597,Danilovgrad,Minsk,1939003.3,1.4860177412848241
598,Ulcinj,Minsk,1974971.4,1.5135830552377745
599,Cetinje,Minsk,1933143.3,1.4815267412107505
600,Berane,Minsk,1842765.7,1.4122629513993854
601,Bijelo Polje,Minsk,1789488.3,1.371432096903404
602,Podgorica,Minsk,1896414.3,1.4533782869922094
603,Pljevlja,Minsk,1771729.8,1.3578222974468446
604,Budva,Minsk,1957154.6,1.4999285756951541
605,Rozaje,Minsk,1813647.2,1.389947049410151
606,Kotor,Minsk,2244975.1,1.7205091024562322
607,Herceg Novi,Minsk,2214758.8,1.6973518660162608
608,Dobrota,Minsk,2252146.6,1.726005212871116
609,Niksic,Minsk,1903971.4,1.4591699144085544
610,Wlodawa,Minsk,419766.1,0.3217012945722886
611,Swinoujscie,Minsk,1210746.4,0.927894568615088
612,Bolkow,Minsk,982513.6,0.7529809983580849
613,Piaseczno,Minsk,558024.0,0.4276596971561228
614,Siemiatycze,Minsk,435242.1,0.3335618265085281
615,Wolczyn,Minsk,840886.2,0.6444402707316583
616,Debica,Minsk,724288.0,0.5550814780973826
617,Luzino,Minsk,780216.7,0.5979442418930897
618,Pabianice,Minsk,709169.2,0.5434946979062726
619,Kamienna Gora,Minsk,999556.1,0.7660420681127608
620,Sejny,Minsk,372251.5,0.2852869477942032
621,Ustka,Minsk,871222.0,0.6676890898523211
622,Swidwin,Minsk,989535.3,0.7583623047096417
623,Miedzyrzec Podlaski,Minsk,419883.9,0.32179157440312917
624,Lubaczow,Minsk,605194.2,0.46381010188207317
625,Kuznia Raciborska,Minsk,895134.1,0.6860148992160168
626,Praszka,Minsk,815896.5,0.6252886078389828
627,Dabrowa Bialostocka,Minsk,488823.9,0.3746259677660367
628,Wloszczowa,Minsk,711673.0,0.545413565821881
629,Bialobrzegi,Minsk,624449.7,0.4785671755896372
630,Calafat,Minsk,1620928.8,1.2422510854723767
631,Sector 5,Minsk,1444349.1,1.1069235349979902
632,Curtea de Arges,Minsk,1578991.0,1.2101106993108603
633,Falciu,Minsk,1257360.0,0.963618404972228
634,Voinesti,Minsk,1128612.0,0.8649482210922219
635,Targu Neamt,Minsk,1053507.9,0.8073897708083932
636,Budesti,Minsk,1451539.8,1.112434359952366
637,Preutesti,Minsk,1029849.3,0.789258239348926
638,Sangeorgiu de Mures,Minsk,1408227.9,1.0792408879202378
639,Buruenesti,Minsk,1378008.0,1.0560808925041119
640,Dobresti,Minsk,1206432.3,0.9245883188847875
641,Sector 3,Minsk,1439211.0,1.1029857862811647
642,Insuratei,Minsk,1376159.5,1.054664234886889
643,Horodnic de Sus,Minsk,981201.2,0.751975198273236
644,Suraia,Minsk,1267332.3,0.9712609988354848
645,Gherla,Minsk,1195682.0,0.916349479619205
646,Dobrotesti,Minsk,1688379.8,1.293944335642401
647,Puchenii Mari,Minsk,1407635.4,1.0787868064281065
648,Dorohoi,Minsk,974187.0,0.7465996397886683
649,Dragomiresti,Minsk,1677211.9,1.2853854551428707
650,Sonta,Minsk,1437888.9,1.1019725522883432
651,Senta,Minsk,1341905.6,1.0284126534129452
652,Crepaja,Minsk,1504466.5,1.1529964441879417
653,Zvecka,Minsk,1524414.7,1.16828439089061
654,Novi Pazar,Minsk,1751848.1,1.3425853151648122
655,Jagodina,Minsk,1642937.6,1.2591182394707168
656,Vrsac,Minsk,1393514.2,1.0679645691847603
657,Srpska Crnja,Minsk,1400379.1,1.0732257067971338
658,Zajecar,Minsk,1743555.9,1.3362303201453183
659,Zemun,Minsk,1491735.9,1.143239938122583
660,Cacak,Minsk,1625936.3,1.2460887446653672
661,Krusevac,Minsk,1698043.1,1.301350117385711
662,Arilje,Minsk,1668857.5,1.2789827911464815
663,Sremcica,Minsk,1514287.2,1.160522854499794
664,Belgrade,Minsk,1508439.1,1.1560409743746765
665,Novi Sad,Minsk,1423431.1,1.0908923507745307
666,Novi Knezevac,Minsk,1325511.9,1.0158488124719312
667,Mokrin,Minsk,1360307.1,1.0425152366660282
668,Melenci,Minsk,1429098.3,1.0952355923478738
669,Backi Petrovac,Minsk,1420423.1,1.0885870729208085
670,Nitra,Minsk,1169542.3,0.8963164771215492
671,Rakova,Minsk,974042.5,0.7464888975513468
672,Secovce,Minsk,872215.5,0.6684504906327976
673,Levoca,Minsk,901554.5,0.6909353799115087
674,Vranov nad Toplou,Minsk,849264.7,0.6508614045406389
675,Liptovsky Hradok,Minsk,960514.1,0.7361209717148113
676,Brezno,Minsk,995007.7,0.7625562550177237
677,Trencin,Minsk,1078698.1,0.8266950933452416
678,Hlohovec,Minsk,1143591.5,0.8764282442337896
679,Tornala,Minsk,982705.3,0.7531279138383238
680,Turzovka,Minsk,992094.0,0.7603232470116097
681,Skalite,Minsk,971442.1,0.74449599710892
682,Banska Bystrica,Minsk,1042282.9,0.7987871298815202
683,Krasno nad Kysucou,Minsk,977636.3,0.7492431221360236
684,Liptovsky Mikulas,Minsk,995204.0,0.7627066958563826
685,Zlate Moravce,Minsk,1132294.3,0.867770270507369
686,Ruzomberok,Minsk,988893.2,0.7578702106571567
687,Surany,Minsk,1214529.9,0.9307941759154733
688,Michalovce,Minsk,871502.2,0.6679038301630301
689,Oscadnica,Minsk,978837.9,0.7501640070658883
690,Lucija,Minsk,1715415.2,1.3146637867349966
691,Litija,Minsk,1587354.7,1.216520490662316
692,Jesenice,Minsk,1604702.3,1.2298153836461043
693,Murska Sobota,Minsk,1432664.9,1.097968971334937
694,Koper,Minsk,1702084.1,1.3044470681193854
695,Zagorje ob Savi,Minsk,1569557.5,1.2028810322120933
696,Maribor,Minsk,1470736.8,1.1271466002974158
697,Ptuj,Minsk,1500864.3,1.1502357819922373
698,Vrhnika,Minsk,1618108.6,1.240089734208059
699,Velenje,Minsk,1543600.6,1.1829881243925162
700,Novo Mesto,Minsk,1639595.9,1.256557219855097
701,Celje,Minsk,1525091.3,1.1688029251312446
702,Sentilj v Slov. Goricah,Minsk,1455002.3,1.115087958545622
703,Postojna,Minsk,1644838.5,1.260575055518636
704,Ajdovscina,Minsk,1678737.5,1.2865546479266603
705,Menges,Minsk,1585570.8,1.215153341339425
706,Grosuplje,Minsk,1607055.4,1.231618757754347
707,Brezice,Minsk,1600083.3,1.2262754639631441
708,Izola,Minsk,1706977.0,1.3081968999047837
709,Radovljica,Minsk,1592872.5,1.220749234725238
710,Lutsk,Minsk,618870.3,0.4742912223791788
711,Zhytomyr,Minsk,872326.3,0.6685354057877818
712,Bolhrad,Minsk,1351869.8,1.0360490395798538
713,Zavodske,Minsk,1215415.9,0.9314731906024407
714,Mykolayiv,Minsk,1422827.9,1.0904300689921618
715,Radomyshl,Minsk,920072.6,0.705127323336714
716,Mariupol,Minsk,1747414.2,1.3391872528391406
717,Bilyayivka,Minsk,1442116.2,1.1052122800380246
718,Zolotonosha,Minsk,1137834.3,0.8720160282565785
719,Yenakiieve,Minsk,1655258.2,1.2685605288073432
720,Slobozhans'ke,Minsk,1520133.1,1.1650030485839287
721,Lanchyn,Minsk,855319.8,0.6555019257946532
722,Yuzhnoukrayinsk,Minsk,1296404.8,0.9935416472405201
723,Baryshivka,Minsk,1055158.1,0.8086544548224269
724,Stavyshche,Minsk,939150.9,0.7197485941068846
725,Vlasivka,Minsk,1302798.3,0.9984415122530781
726,Kivsharivka,Minsk,1586893.5,1.2161670351616054
727,Kostiantynivka,Minsk,1666990.3,1.2775518021808996
728,Stara Syniava,Minsk,865009.7,0.6629280933062173
729,Makariv,Minsk,951782.5,0.7294292283279885
730,Kindberg,Minsk,1346949.1,1.0322779023674828
731,Telfs,Minsk,1757692.8,1.3470645895902282
732,Geidorf,Minsk,1414002.2,1.0836662090341838
733,Viktring,Minsk,1543293.9,1.1827530749517792
734,Ternitz,Minsk,1291816.7,0.9900254087695546
735,Lienz,Minsk,1618359.1,1.2402817129654915
736,Sankt Veit an der Glan,Minsk,1497828.8,1.147909428626222
737,Rum,Minsk,1697548.9,1.3009713712702489
738,Hart,Minsk,1404949.2,1.0767281503873256
739,Vorchdorf,Minsk,1435607.4,1.100224051150289
740,Kottingbrunn,Minsk,1254649.3,0.9615409725659496
741,Donaustadt,Minsk,1212751.8,0.9294314716097207
742,Enns,Minsk,1384097.0,1.0607473941169163
743,Perchtoldsdorf,Minsk,1235345.2,0.9467466526802968
744,Wilten,Minsk,1701101.2,1.3036937909909199
745,Kremsmuenster,Minsk,1429578.7,1.0956037623880759
746,Kirchberg in Tirol,Minsk,1601734.8,1.2275411442741224
747,Lauterach,Minsk,1772362.0,1.3583068043149042
748,Kitzbuehel,Minsk,1596009.8,1.223153605805851
749,Voitsberg,Minsk,1441149.9,1.1044717248551614
750,Eleftherio - Kordelio,Minsk,2124561.9,1.6282265614802174
751,Melissia,Minsk,2590166.7,1.9850578227923423
752,Kyparissia,Minsk,2718616.3,2.0834993182044124
753,Kilkis,Minsk,2102134.7,1.6110387531421178
754,Agios Dimitrios,Minsk,2604080.0,1.9957207291627532
755,Ekali,Minsk,2580096.5,1.9773402001053224
756,Menemeni,Minsk,2124942.2,1.6285180166556732
757,Kamateron,Minsk,2594173.4,1.98812848661432
758,Kallithea,Minsk,2603651.3,1.9953921810856619
759,Serres,Minsk,2108234.6,1.6157136083216128
760,Vyronas,Minsk,2602193.9,1.994275255572359
761,Alimos,Minsk,2608347.0,1.9989908822883629
762,Argos,Minsk,2728194.1,2.0908395742640478
763,Glyfada,Minsk,2612158.4,2.001911871653947
764,Giannitsa,Minsk,2109889.5,1.616981894332293
765,Kalamaria,Minsk,2140029.2,1.64008042589075
766,Kalyvia Thorikou,Minsk,2621772.5,2.0092799473898095
767,Peraia,Minsk,2159770.8,1.6552100380174275
768,Igoumenitsa,Minsk,2421400.5,1.855718400147098
769,Agria,Minsk,2313428.0,1.7729701910177607
770,Tercan,Minsk,2856751.9,2.1893639922372126
771,Selendi,Minsk,2855929.5,2.188733719462312
772,Yesilli,Minsk,3932549.3,3.0138360405457876
773,Bozuyuk,Minsk,2692964.0,2.0638398504228155
774,Turgutreis,Minsk,3019684.8,2.314232877214864
775,Doganyol,Minsk,3651145.3,2.798173005589367
776,Cerkezkoey,Minsk,2361697.3,1.8099629264913926
777,Pinarbasi,Minsk,3319559.0,2.544051145885987
778,Esme,Minsk,2857305.3,2.1897881081827744
779,Karakecili,Minsk,2993909.2,2.2944789144999675
780,Golpazari,Minsk,2670984.9,2.0469954579777516
781,Kozluk,Minsk,3133046.0,2.4011108904566862
782,Tosya,Minsk,2941545.7,2.2543484567561527
783,Ayas,Minsk,2844479.0,2.179958259334636
784,Tarsus,Minsk,3361235.2,2.575991046446927
785,Akarsu,Minsk,3960614.7,3.03534486537154
786,Menemen,Minsk,2787510.5,2.1362986112595737
787,Fethiye,Minsk,3101810.3,2.3771724039355697
788,Basciftlik,Minsk,3260146.4,2.4985183829165485
789,Korfez,Minsk,2544365.3,1.9499564421109978
790,Elbasan,Sarajevo,500447.3,0.38353393538736563
791,Roskovec,Sarajevo,557460.0,0.42722745755854985
792,Lezhe,Sarajevo,404809.1,0.3102385150316879
793,Gramsh,Sarajevo,538110.2,0.41239811400337734
794,Fier,Sarajevo,548936.8,0.4206954282357948
795,Kruje,Sarajevo,451385.2,0.34593361205388284
796,Kavaje,Sarajevo,489347.6,0.3750273221583221
797,Tepelene,Sarajevo,636648.5,0.48791611956636244
798,Puke,Sarajevo,421318.0,0.3228906432096529
799,Patos Fshat,Sarajevo,564045.8,0.4322746978807059
800,Gjirokaster,Sarajevo,666107.3,0.5104928214404446
801,Berat,Sarajevo,558520.1,0.4280398993978886
802,Shijak,Sarajevo,464433.1,0.3559332912119896
803,Tirana,Sarajevo,461643.2,0.35379516133030736
804,Bilisht,Sarajevo,711836.9,0.5455391758751474
805,Mamurras,Sarajevo,431963.0,0.3310487824227099
806,Librazhd-Qender,Sarajevo,527434.1,0.40421614030187264
807,Sarande,Sarajevo,699628.3,0.5361827213522233
808,Permet,Sarajevo,678634.1,0.5200931388001554
809,Peqin,Sarajevo,514337.3,0.3941789850509976
810,Navapolatsk,Sarajevo,1933012.3,1.4814263451340093
811,Krasnapollye,Sarajevo,1992141.4,1.5267418387312632
812,Vishnyeva,Sarajevo,2015256.0,1.544456458238462
813,Orsha,Sarajevo,1905575.9,1.4603995747530683
814,Rahachow,Sarajevo,1890976.8,1.4492110834251828
815,Lyepyel',Sarajevo,1850033.7,1.417833017702861
816,Karelichy,Sarajevo,1631951.0,1.2506983040758672
817,Volkovysk,Sarajevo,1501252.4,1.1505332149493614
818,Radaskovicy,Sarajevo,1731799.9,1.3272207302356238
819,Chyst',Sarajevo,1749174.5,1.3405363155405727
820,Byalynichy,Sarajevo,1837955.6,1.4085765760655455
821,Zhlobin,Sarajevo,1899812.7,1.455982760482266
822,Lyasny,Sarajevo,1710140.8,1.3106215801154244
823,Ushachy,Sarajevo,1874563.2,1.4366319914770913
824,Baranovichi,Sarajevo,1556460.8,1.1928439535994448
825,Lyozna,Sarajevo,1967129.0,1.5075727789611677
826,Stowbtsy,Sarajevo,1617422.4,1.2395638426976783
827,Byelaazyorsk,Sarajevo,1474483.9,1.1300183112833477
828,Babruysk,Sarajevo,1826597.4,1.3998718530209475
829,Rechytsa,Sarajevo,1840278.3,1.4103566521529263
830,Orahovica Donja,Sarajevo,165781.0,0.12705161830716813
831,Jelah,Sarajevo,155438.3,0.11912515645288116
832,Blatnica,Sarajevo,120664.1,0.09247482628635349
833,Kacuni,Sarajevo,57471.2,0.04404490843977851
834,Derventa,Sarajevo,193573.4,0.14835122077452048
835,Bosanska Krupa,Sarajevo,365529.1,0.2801350196546208
836,Janja,Sarajevo,179959.6,0.1379178458925369
837,Novi Grad,Sarajevo,331985.9,0.2544281060565547
838,Kljuc,Sarajevo,206116.1,0.15796372361224809
839,Visoko,Sarajevo,38044.1,0.029156323535506092
840,Teslic,Sarajevo,143889.6,0.11027443758676267
841,Tuzla,Sarajevo,142919.1,0.10953066359838579
842,Maglaj,Sarajevo,129444.1,0.09920366257481197
843,Siroki Brijeg,Sarajevo,146285.0,0.11211022966482342
844,Novi Travnik,Sarajevo,96779.2,0.07416986252027125
845,Kiseljak,Sarajevo,38386.5,0.02941873282311067
846,Foca,Sarajevo,84851.8,0.06502891469032139
847,Ostrozac,Sarajevo,384893.1,0.2949752458379591
848,Trebinje,Sarajevo,238819.5,0.183027029383999
849,Brod,Sarajevo,218468.2,0.1674301539902285
850,Vetovo,Sarajevo,947344.6,0.7260281004732562
851,Balchik,Sarajevo,1177890.6,0.9027144661861207
852,Razgrad,Sarajevo,955619.8,0.7323700669942416
853,Lom,Sarajevo,558077.0,0.4277003154161784
854,Sevlievo,Sarajevo,778494.3,0.5966242250795089
855,Kardzhali,Sarajevo,880984.1,0.6751705901634327
856,Cherven Bryag,Sarajevo,725328.3,0.5558787455678705
857,General Toshevo,Sarajevo,1192592.5,0.9139817416108686
858,Mezdra,Sarajevo,699699.2,0.5362370578548259
859,Devnya,Sarajevo,1109425.4,0.8502439511227301
860,Veliki Preslav,Sarajevo,1048256.7,0.8033653442573736
861,Kyustendil,Sarajevo,582472.8,0.4463968238815515
862,Topolovgrad,Sarajevo,902781.5,0.6918757309509094
863,Tvarditsa,Sarajevo,897091.2,0.6875147859472402
864,Panagyurishte,Sarajevo,746801.5,0.5723354252249693
865,Septemvri,Sarajevo,711510.3,0.5452888754273331
866,Varna,Sarajevo,1133714.3,0.8688585333239534
867,Zlatitsa,Sarajevo,678598.8,0.5200660855061939
868,Vidin,Sarajevo,505607.8,0.3874888510669317
869,Teteven,Sarajevo,713925.5,0.5471398418742447
870,Pitomaca,Sarajevo,393773.0,0.3017806437147111
871,Pazin,Sarajevo,618962.3,0.47436172954757727
872,Otok,Sarajevo,250304.4,0.19182885306159775
873,Omis,Sarajevo,224518.5,0.17206699660936978
874,Krizevci,Sarajevo,407563.9,0.3123497448958617
875,Ilok,Sarajevo,258045.1,0.1977611882618336
876,Ploce,Sarajevo,192914.0,0.1478458683088474
877,Jastrebarsko,Sarajevo,437460.1,0.33526166237274235
878,Trogir,Sarajevo,260334.6,0.19951582045800964
879,Biograd na Moru,Sarajevo,341194.0,0.2614850305927454
880,Samobor,Sarajevo,428066.0,0.3280621907352244
881,Nasice,Sarajevo,278131.9,0.21315535554645865
882,Crikvenica,Sarajevo,566472.5,0.43413447772366737
883,Daruvar,Sarajevo,326804.5,0.2504571729876459
884,Bjelovar,Sarajevo,397074.6,0.30431093140149634
885,Beli Manastir,Sarajevo,304856.8,0.23363684494570966
886,Karlovac,Sarajevo,454420.1,0.34825950559053914
887,Porec,Sarajevo,699922.7,0.5364083442910982
888,Pula,Sarajevo,671535.1,0.5146525910994987
889,Kutina,Sarajevo,327455.2,0.25095585792761177
890,Cernosice,Sarajevo,1045489.0,0.8012442280619788
891,Chrudim,Sarajevo,966415.3,0.7406435467382112
892,Sezimovo Usti,Sarajevo,957158.9,0.7335496059386113
893,Dobris,Sarajevo,1066890.2,0.8176457281959831
894,Kurim,Sarajevo,851718.6,0.6527420299812139
895,Horni Pocernice,Sarajevo,1048110.9,0.8032536057231074
896,Novy Bydzov,Sarajevo,1019025.6,0.7809631476250777
897,Neratovice,Sarajevo,1063949.8,0.8153922577833882
898,Tyniste nad Orlici,Sarajevo,966382.9,0.7406187159528187
899,Zlin,Sarajevo,893160.7,0.6845025204538705
900,Krupka,Sarajevo,1131967.7,0.8675199700595545
901,Hradek nad Nisou,Sarajevo,1157769.9,0.8872943185427052
902,Hradec nad Moravici,Sarajevo,991790.9,0.7600909565470275
903,Dvur Kralove nad Labem,Sarajevo,1034807.6,0.7930581925344685
904,Nova Paka,Sarajevo,1049642.6,0.8044274734387148
905,Horni Slavkov,Sarajevo,1156773.4,0.8865306186154331
906,Rychnov nad Kneznou,Sarajevo,962173.4,0.7373926298074581
907,Pribor,Sarajevo,987211.0,0.7565810024106367
908,Nyrany,Sarajevo,1049500.8,0.8043188004335093
909,Chropyne,Sarajevo,898365.3,0.6884912335913319
910,Saue,Sarajevo,2354658.0,1.8045681318119682
911,Rakvere,Sarajevo,2410619.2,1.8474558030312944
912,Kuressaare,Sarajevo,2398082.8,1.8378481284018373
913,Maardu,Sarajevo,2388501.6,1.8305052666425006
914,Narva,Sarajevo,2485650.0,1.9049580774950838
915,Keila,Sarajevo,2353180.3,1.8034356487386818
916,Jogeva,Sarajevo,2356657.4,1.8061004365130096
917,Laagri,Sarajevo,2357759.9,1.806945372960393
918,Tallinn,Sarajevo,2373006.2,1.8186298668903162
919,Paernu,Sarajevo,2242818.3,1.718856169186648
920,Elva,Sarajevo,2279972.0,1.74733010595322
921,Voru,Sarajevo,2285782.0,1.7517827869140337
922,Sillamaee,Sarajevo,2459521.5,1.8849336584787981
